H_NIVO.NUM_POSTE;H_NIVO.ALTI_LPNX;H_NIVO.DAT
73206400;1400;2021-12-26 06:00:00
73206400;1500;2021-12-28 06:00:00
73206400;2000;2021-12-28 12:00:00
73206400;2000;2021-12-29 06:00:00
73206400;2000;2021-12-29 12:00:00
73206400;2300;2021-12-30 06:00:00
73206400;1400;2022-01-05 06:00:00
73206400;1400;2022-01-06 06:00:00
73206400;1400;2022-01-08 06:00:00
73206400;1400;2022-01-09 06:00:00
73206400;1400;2022-01-09 12:00:00
73206400;1400;2022-01-10 06:00:00
73206400;1400;2022-01-20 06:00:00
73206400;1400;2022-02-01 06:00:00
73206400;1200;2022-02-02 06:00:00
73206400;1400;2022-02-07 06:00:00
73206400;1400;2022-02-11 06:00:00
73206400;1400;2022-02-11 12:00:00
73206400;1400;2022-02-15 06:00:00
73206400;1400;2022-02-16 12:00:00
73206400;2000;2022-02-17 06:00:00
73206400;2100;2022-02-18 06:00:00
73206400;1400;2022-02-19 06:00:00
73206400;1400;2022-02-21 06:00:00
73206400;1400;2022-02-21 12:00:00
73206400;1400;2022-02-22 06:00:00
73206400;1400;2022-02-25 06:00:00
73206400;1400;2022-03-14 06:00:00
73206400;1700;2022-03-30 06:00:00
73206400;1800;2022-03-30 12:00:00
73206400;1700;2022-03-31 06:00:00
73206400;1700;2022-03-31 12:00:00
73206400;1400;2022-04-01 06:00:00
73206400;1400;2022-04-01 12:00:00
73206400;1400;2022-04-02 06:00:00
73206400;1400;2022-04-02 12:00:00
73206400;1400;2022-04-03 06:00:00
73206400;1400;2022-04-04 06:00:00
73206400;1600;2022-04-07 06:00:00
73206400;1800;2022-04-07 12:00:00
73206400;1900;2022-04-08 06:00:00
73206400;2000;2022-04-08 12:00:00
73206400;2000;2022-04-09 06:00:00
73206400;1400;2022-04-09 12:00:00
73206400;1400;2022-04-10 06:00:00
73227400;1400;2021-11-04 06:00:00
73227400;600;2021-11-29 06:00:00
73227400;700;2021-11-30 06:00:00
73227400;1400;2021-12-02 06:00:00
73227400;1500;2021-12-04 06:00:00
73227400;1780;2021-12-04 12:00:00
73227400;900;2021-12-05 06:00:00
73227400;1780;2021-12-05 12:00:00
73227400;900;2021-12-06 06:00:00
73227400;1780;2021-12-07 06:00:00
73227400;700;2021-12-08 06:00:00
73227400;900;2021-12-09 06:00:00
73227400;600;2021-12-10 06:00:00
73227400;1780;2021-12-25 06:00:00
73227400;1500;2021-12-26 06:00:00
73227400;2300;2021-12-28 06:00:00
73227400;2200;2021-12-29 06:00:00
73227400;2500;2021-12-30 06:00:00
73227400;850;2022-01-05 06:00:00
73227400;600;2022-01-08 06:00:00
73227400;600;2022-01-09 06:00:00
73227400;600;2022-01-10 06:00:00
73227400;1750;2022-01-11 06:00:00
73227400;900;2022-01-20 06:00:00
73227400;1750;2022-02-01 06:00:00
73227400;600;2022-02-02 06:00:00
73227400;800;2022-02-07 06:00:00
73227400;1300;2022-02-11 06:00:00
73227400;700;2022-02-12 06:00:00
73227400;800;2022-02-15 06:00:00
73227400;2300;2022-02-17 06:00:00
73227400;1780;2022-02-18 06:00:00
73227400;1100;2022-02-19 06:00:00
73227400;1300;2022-02-21 06:00:00
73227400;1780;2022-02-25 06:00:00
73227400;1450;2022-03-14 06:00:00
73227400;1800;2022-03-31 06:00:00
73227400;800;2022-04-02 06:00:00
73227400;700;2022-04-03 06:00:00
73227400;700;2022-04-04 06:00:00
73227400;1600;2022-04-07 06:00:00
73227400;2000;2022-04-08 06:00:00
73227400;2100;2022-04-09 06:00:00
73227400;1700;2022-04-10 06:00:00
73227400;2500;2022-05-23 06:00:00
73227400;1750;2022-05-24 06:00:00
73227400;2000;2022-05-25 06:00:00
73227400;2000;2022-06-01 06:00:00
73227400;2000;2022-06-07 06:00:00
73227400;2000;2022-06-09 06:00:00
73227400;2000;2022-06-13 06:00:00
73227400;2000;2022-06-22 06:00:00
73227400;2000;2022-06-29 06:00:00
73227400;2500;2022-07-04 06:00:00
73227400;2500;2022-07-26 06:00:00
73227400;2500;2022-08-01 06:00:00
73232400;1500;2021-12-08 06:00:00
73232400;2000;2022-01-05 06:00:00
73232400;1500;2022-01-06 06:00:00
73232400;950;2022-01-08 06:00:00
73232400;1500;2022-02-03 06:00:00
73232400;1100;2022-02-11 06:00:00
73232400;1400;2022-02-12 06:00:00
73232400;1500;2022-02-15 06:00:00
73232400;1500;2022-02-16 06:00:00
73232400;1800;2022-02-17 06:00:00
73232400;1063;2022-02-21 06:00:00
73232400;1500;2022-02-25 06:00:00
73232400;1550;2022-03-30 06:00:00
73232400;2200;2022-03-31 06:00:00
73232400;2000;2022-04-01 06:00:00
73232400;1400;2022-04-02 06:00:00
73232400;1500;2022-04-03 06:00:00
73232400;1700;2022-04-09 06:00:00
73232400;1000;2022-04-10 06:00:00
73235400;700;2021-11-30 06:00:00
73235400;1400;2021-12-02 06:00:00
73235400;500;2021-12-08 12:00:00
73235400;500;2021-12-11 06:00:00
73235400;500;2021-12-12 06:00:00
73235400;1900;2021-12-25 06:00:00
73235400;1900;2021-12-26 06:00:00
73235400;2200;2021-12-29 06:00:00
73235400;2500;2021-12-30 06:00:00
73235400;1200;2022-01-06 06:00:00
73235400;400;2022-01-08 06:00:00
73235400;1400;2022-01-20 06:00:00
73235400;1500;2022-01-21 06:00:00
73235400;1595;2022-02-02 06:00:00
73235400;1500;2022-02-05 06:00:00
73235400;1600;2022-02-07 06:00:00
73235400;1000;2022-02-15 06:00:00
73235400;1200;2022-02-16 06:00:00
73235400;1800;2022-02-19 06:00:00
73235400;1500;2022-02-25 06:00:00
73235400;1500;2022-03-14 06:00:00
73235400;1600;2022-03-30 06:00:00
73235400;1600;2022-03-31 06:00:00
73235400;1500;2022-04-01 06:00:00
73235400;500;2022-04-02 06:00:00
73235400;600;2022-04-03 06:00:00
73235400;1600;2022-04-07 06:00:00
73235400;1600;2022-04-08 06:00:00
73235400;1600;2022-04-09 06:00:00
73257400;2000;2021-12-04 06:00:00
73257400;1800;2022-03-31 06:00:00
73257400;1800;2022-04-03 06:00:00
73280402;2200;2021-12-25 06:00:00
73280402;1700;2021-12-26 06:00:00
73280402;1900;2021-12-28 06:00:00
73280402;2200;2021-12-29 06:00:00
73280402;2800;2021-12-30 06:00:00
73280402;1800;2022-01-05 06:00:00
73280402;1000;2022-01-06 06:00:00
73280402;500;2022-01-08 06:00:00
73280402;800;2022-01-09 06:00:00
73280402;800;2022-01-10 06:00:00
73280402;1000;2022-01-20 06:00:00
73280402;1400;2022-01-21 06:00:00
73280402;1000;2022-02-01 06:00:00
73280402;1200;2022-02-02 06:00:00
73280402;1200;2022-02-05 06:00:00
73280402;1400;2022-02-07 06:00:00
73280402;1400;2022-02-11 06:00:00
73280402;1400;2022-02-12 06:00:00
73280402;1200;2022-02-15 06:00:00
73280402;1400;2022-02-16 06:00:00
73280402;2400;2022-02-17 06:00:00
73280402;1400;2022-02-21 06:00:00
73280402;1300;2022-02-22 06:00:00
73280402;1400;2022-02-25 06:00:00
73280402;1200;2022-03-12 06:00:00
73280402;1500;2022-03-14 06:00:00
73280402;1900;2022-03-15 06:00:00
73280402;1700;2022-03-21 06:00:00
73280402;2100;2022-03-30 06:00:00
73280402;2100;2022-03-31 06:00:00
73280402;1500;2022-04-01 06:00:00
73280402;1300;2022-04-02 06:00:00
73280402;1300;2022-04-03 06:00:00
73280402;1500;2022-04-04 06:00:00
73280402;2000;2022-04-07 06:00:00
73280402;2200;2022-04-08 06:00:00
73280402;2200;2022-04-09 06:00:00
73280402;1400;2022-04-10 06:00:00
73296400;1000;2021-12-02 06:00:00
73296400;800;2021-12-03 06:00:00
73296400;800;2021-12-04 06:00:00
73296400;1400;2021-12-04 12:00:00
73296400;800;2021-12-05 06:00:00
73296400;800;2021-12-06 06:00:00
73296400;800;2021-12-07 06:00:00
73296400;800;2021-12-07 12:00:00
73296400;800;2021-12-08 06:00:00
73296400;800;2021-12-08 12:00:00
73296400;800;2021-12-09 06:00:00
73296400;800;2021-12-10 06:00:00
73296400;800;2021-12-10 12:00:00
73296400;800;2021-12-11 06:00:00
73296400;1500;2021-12-25 06:00:00
73296400;1500;2021-12-26 06:00:00
73296400;2000;2021-12-27 06:00:00
73296400;2080;2021-12-27 12:00:00
73296400;1800;2021-12-28 06:00:00
73296400;2000;2021-12-29 06:00:00
73296400;2100;2021-12-29 12:00:00
73296400;2100;2022-01-04 06:00:00
73296400;1200;2022-01-05 06:00:00
73296400;800;2022-01-08 06:00:00
73296400;2100;2022-01-09 06:00:00
73296400;600;2022-01-10 12:00:00
73296400;2000;2022-02-07 12:00:00
73296400;2000;2022-02-11 06:00:00
73296400;2100;2022-02-17 06:00:00
73296400;2200;2022-02-17 12:00:00
73296400;1800;2022-02-19 06:00:00
73296400;2080;2022-02-21 12:00:00
73296400;2000;2022-02-22 06:00:00
73296400;2000;2022-02-25 06:00:00
73296400;2000;2022-02-25 12:00:00
73296400;2000;2022-03-13 12:00:00
73296400;2000;2022-03-15 06:00:00
73296400;1600;2022-03-30 06:00:00
73296400;2080;2022-03-30 12:00:00
73296400;2100;2022-03-31 06:00:00
73296400;2100;2022-03-31 12:00:00
73296400;2100;2022-04-01 06:00:00
73296400;2080;2022-04-02 06:00:00
73296400;2080;2022-04-02 12:00:00
73296400;2080;2022-04-03 06:00:00
73296400;2000;2022-04-07 06:00:00
73296400;2000;2022-04-07 12:00:00
73296400;2000;2022-04-08 12:00:00
73296400;1500;2022-04-09 06:00:00
73296400;1500;2022-04-10 06:00:00
73296400;2080;2022-04-23 06:00:00
73296400;2000;2022-04-24 06:00:00
73296400;2000;2022-04-25 06:00:00
73296400;2080;2022-04-25 12:00:00
73296400;2100;2022-04-30 06:00:00
73296400;2080;2022-05-03 06:00:00
73296400;2100;2022-05-04 06:00:00
73296400;2300;2022-05-05 06:00:00
73296400;2100;2022-05-06 06:00:00
73296400;2100;2022-05-07 06:00:00
73296400;2080;2022-05-08 06:00:00
73304404;1850;2021-11-27 06:00:00
73304404;1850;2021-11-28 06:00:00
73304404;1850;2021-11-28 12:00:00
73304404;1850;2021-11-29 06:00:00
73304404;1850;2021-12-01 06:00:00
73304404;1850;2021-12-02 06:00:00
73304404;1850;2021-12-02 12:00:00
73304404;1850;2021-12-03 06:00:00
73304404;1850;2021-12-04 06:00:00
73304404;1850;2021-12-04 12:00:00
73304404;1850;2021-12-05 06:00:00
73304404;1850;2021-12-05 12:00:00
73304404;1850;2021-12-06 06:00:00
73304404;1850;2021-12-07 06:00:00
73304404;1850;2021-12-08 06:00:00
73304404;1850;2021-12-08 12:00:00
73304404;1850;2021-12-09 06:00:00
73304404;1850;2021-12-09 12:00:00
73304404;1850;2021-12-10 06:00:00
73304404;1850;2021-12-10 12:00:00
73304404;1850;2021-12-11 06:00:00
73304404;1850;2021-12-11 12:00:00
73304404;1850;2021-12-12 06:00:00
73304404;1850;2021-12-25 12:00:00
73304404;1850;2021-12-26 06:00:00
73304404;1850;2021-12-28 06:00:00
73304404;1850;2021-12-28 12:00:00
73304404;1850;2021-12-29 06:00:00
73304404;1850;2021-12-29 12:00:00
73304404;1850;2021-12-30 06:00:00
73304404;1850;2022-01-05 06:00:00
73304404;1850;2022-01-05 12:00:00
73304404;1850;2022-01-06 06:00:00
73304404;1850;2022-01-08 06:00:00
73304404;1850;2022-01-09 06:00:00
73304404;1850;2022-01-09 12:00:00
73304404;1850;2022-01-10 06:00:00
73304404;900;2022-01-20 06:00:00
73304404;1850;2022-01-31 12:00:00
73304404;1050;2022-02-01 06:00:00
73304404;1850;2022-02-02 06:00:00
73304404;1850;2022-02-05 06:00:00
73304404;800;2022-02-07 06:00:00
73304404;1850;2022-02-11 06:00:00
73304404;1850;2022-02-11 12:00:00
73304404;1850;2022-02-12 06:00:00
73304404;800;2022-02-15 06:00:00
73304404;1850;2022-02-15 12:00:00
73304404;1850;2022-02-16 06:00:00
73304404;1850;2022-02-16 12:00:00
73304404;2500;2022-02-17 06:00:00
73304404;2200;2022-02-19 06:00:00
73304404;1850;2022-02-21 06:00:00
73304404;1850;2022-02-21 12:00:00
73304404;1000;2022-02-22 06:00:00
73304404;1850;2022-02-25 06:00:00
73304404;1850;2022-02-25 12:00:00
73304404;1850;2022-03-14 06:00:00
73304404;1950;2022-03-15 06:00:00
73304404;1500;2022-03-30 06:00:00
73304404;1850;2022-03-31 06:00:00
73304404;1850;2022-03-31 12:00:00
73304404;1200;2022-04-01 06:00:00
73304404;1850;2022-04-02 06:00:00
73304404;1850;2022-04-03 06:00:00
73304404;1600;2022-04-07 06:00:00
73304404;1850;2022-04-07 12:00:00
73304404;1600;2022-04-08 06:00:00
73304404;1850;2022-04-08 12:00:00
73304404;1850;2022-04-09 06:00:00
73304404;1850;2022-04-10 06:00:00
73304404;2400;2022-04-23 06:00:00
73304404;1800;2022-04-24 06:00:00
73304404;1850;2022-04-25 06:00:00
73304404;2400;2022-04-30 06:00:00
73304404;1850;2022-05-01 06:00:00
73306403;2000;2021-12-25 06:00:00
73306403;1900;2021-12-25 12:00:00
73306403;1800;2021-12-26 06:00:00
73306403;1450;2021-12-27 12:00:00
73306403;2000;2021-12-28 06:00:00
73306403;2000;2021-12-28 12:00:00
73306403;2200;2021-12-29 06:00:00
73306403;2300;2021-12-29 12:00:00
73306403;2600;2021-12-30 06:00:00
73306403;1400;2022-01-05 06:00:00
73306403;1400;2022-01-05 12:00:00
73306403;1200;2022-01-06 06:00:00
73306403;800;2022-01-08 06:00:00
73306403;800;2022-01-08 12:00:00
73306403;800;2022-01-09 06:00:00
73306403;1000;2022-01-09 12:00:00
73306403;1000;2022-01-10 06:00:00
73306403;700;2022-01-20 06:00:00
73306403;1400;2022-01-31 12:00:00
73306403;650;2022-02-01 06:00:00
73306403;2500;2022-02-02 06:00:00
73306403;1200;2022-02-07 06:00:00
73306403;1300;2022-02-11 06:00:00
73306403;1300;2022-02-11 12:00:00
73306403;1300;2022-02-12 06:00:00
73306403;1000;2022-02-15 06:00:00
73306403;2000;2022-02-15 12:00:00
73306403;1400;2022-02-16 06:00:00
73306403;2000;2022-02-16 12:00:00
73306403;2400;2022-02-17 06:00:00
73306403;1400;2022-02-19 06:00:00
73306403;1400;2022-02-25 06:00:00
73306403;1300;2022-03-14 06:00:00
73306403;1900;2022-03-15 06:00:00
73306403;1500;2022-03-30 06:00:00
73306403;2000;2022-03-30 12:00:00
73306403;1800;2022-04-01 06:00:00
73306403;1400;2022-04-01 12:00:00
73306403;700;2022-04-02 06:00:00
73306403;1400;2022-04-02 12:00:00
73306403;1400;2022-04-03 06:00:00
73306403;1400;2022-04-04 06:00:00
73306403;1900;2022-04-07 06:00:00
73306403;1900;2022-04-07 12:00:00
73306403;1800;2022-04-08 06:00:00
73306403;2000;2022-04-08 12:00:00
73306403;1800;2022-04-10 06:00:00
73307400;600;2021-11-29 06:00:00
73307400;700;2021-11-30 06:00:00
73307400;1200;2021-12-02 06:00:00
73307400;700;2021-12-03 06:00:00
73307400;600;2021-12-07 06:00:00
73307400;600;2021-12-08 06:00:00
73307400;600;2021-12-09 06:00:00
73307400;600;2021-12-10 06:00:00
73307400;1100;2021-12-11 06:00:00
73307400;1800;2021-12-26 06:00:00
73307400;1800;2021-12-28 06:00:00
73307400;2000;2021-12-29 06:00:00
73307400;1300;2022-01-05 06:00:00
73307400;1400;2022-01-06 06:00:00
73307400;700;2022-01-08 06:00:00
73307400;1300;2022-01-09 06:00:00
73307400;1000;2022-01-10 06:00:00
73307400;700;2022-01-20 06:00:00
73307400;1800;2022-02-02 06:00:00
73307400;1200;2022-02-07 06:00:00
73307400;1750;2022-02-11 06:00:00
73307400;1800;2022-02-12 06:00:00
73307400;1000;2022-02-15 06:00:00
73307400;1000;2022-02-16 06:00:00
73307400;2000;2022-02-17 06:00:00
73307400;1800;2022-02-18 06:00:00
73307400;1780;2022-02-19 06:00:00
73307400;1800;2022-02-21 06:00:00
73307400;1000;2022-02-22 06:00:00
73307400;1300;2022-03-14 06:00:00
73307400;1900;2022-03-30 06:00:00
73307400;1900;2022-03-31 06:00:00
73307400;1700;2022-04-01 06:00:00
73307400;1500;2022-04-02 06:00:00
73307400;700;2022-04-03 06:00:00
73307400;1700;2022-04-07 06:00:00
73307400;1800;2022-04-09 06:00:00
73307400;1700;2022-04-10 06:00:00
73318400;1000;2021-12-08 06:00:00
73318400;1000;2021-12-09 06:00:00
73318400;1400;2021-12-26 06:00:00
73318400;2200;2021-12-29 06:00:00
73318400;1500;2022-01-05 06:00:00
73318400;1100;2022-01-08 06:00:00
73318400;1000;2022-01-09 06:00:00
73318400;1100;2022-01-10 06:00:00
73318400;1100;2022-02-01 06:00:00
73318400;1800;2022-02-02 06:00:00
73318400;1500;2022-02-07 06:00:00
73318400;1300;2022-02-11 06:00:00
73318400;1300;2022-02-12 06:00:00
73318400;1500;2022-02-16 06:00:00
73318400;2000;2022-02-17 06:00:00
73318400;2200;2022-02-18 06:00:00
73318400;1800;2022-02-19 06:00:00
73318400;1200;2022-02-21 06:00:00
73318400;1100;2022-02-22 06:00:00
73318400;1400;2022-03-14 06:00:00
73318400;1800;2022-03-15 06:00:00
73318400;1700;2022-03-30 06:00:00
73318400;1700;2022-03-31 06:00:00
73318400;1600;2022-04-01 06:00:00
73318400;1100;2022-04-02 06:00:00
73318400;1800;2022-04-07 06:00:00
73318400;2000;2022-04-08 06:00:00
73318400;1600;2022-04-09 06:00:00
73318400;1400;2022-04-10 06:00:00
73322401;2000;2021-12-25 06:00:00
73322401;2000;2021-12-28 06:00:00
73322401;2200;2021-12-29 06:00:00
73322401;1350;2022-01-05 06:00:00
73322401;1350;2022-01-06 06:00:00
73322401;1350;2022-01-08 06:00:00
73322401;1000;2022-01-09 06:00:00
73322401;1350;2022-01-20 06:00:00
73322401;1350;2022-02-01 06:00:00
73322401;1350;2022-02-02 06:00:00
73322401;1350;2022-02-15 06:00:00
73322401;1350;2022-02-16 06:00:00
73322401;1350;2022-02-21 06:00:00
73322401;1350;2022-02-22 06:00:00
73322401;1350;2022-03-12 06:00:00
73322401;1350;2022-03-14 06:00:00
73322401;1350;2022-04-04 06:00:00
73322401;2000;2022-04-08 06:00:00
74014400;1600;2021-12-12 06:00:00
74014400;1800;2021-12-24 12:00:00
74014400;1800;2021-12-25 06:00:00
74014400;1600;2021-12-25 12:00:00
74014400;1800;2021-12-26 06:00:00
74014400;1600;2021-12-27 06:00:00
74014400;1600;2021-12-27 12:00:00
74014400;1600;2021-12-28 06:00:00
74014400;1800;2021-12-28 12:00:00
74014400;2000;2021-12-29 06:00:00
74014400;2500;2021-12-29 12:00:00
74014400;2500;2021-12-30 06:00:00
74014400;1600;2022-01-04 06:00:00
74014400;2000;2022-01-04 12:00:00
74014400;1600;2022-01-05 06:00:00
74014400;1600;2022-01-05 12:00:00
74014400;1600;2022-01-06 06:00:00
74014400;1600;2022-01-08 06:00:00
74014400;1600;2022-01-09 06:00:00
74014400;1600;2022-01-09 12:00:00
74014400;1000;2022-01-10 06:00:00
74014400;1600;2022-01-20 06:00:00
74014400;1600;2022-01-31 12:00:00
74014400;1600;2022-02-01 06:00:00
74014400;1600;2022-02-02 06:00:00
74014400;1600;2022-02-02 12:00:00
74014400;1600;2022-02-03 06:00:00
74014400;1700;2022-02-05 06:00:00
74014400;1600;2022-02-07 06:00:00
74014400;1100;2022-02-11 06:00:00
74014400;1600;2022-02-11 12:00:00
74014400;1600;2022-02-14 12:00:00
74014400;1600;2022-02-15 06:00:00
74014400;1600;2022-02-15 12:00:00
74014400;1500;2022-02-16 06:00:00
74014400;1600;2022-02-16 12:00:00
74014400;2300;2022-02-17 06:00:00
74014400;2300;2022-02-17 12:00:00
74014400;1800;2022-02-19 06:00:00
74014400;1600;2022-02-21 06:00:00
74014400;1600;2022-02-21 12:00:00
74014400;1600;2022-02-22 06:00:00
74014400;1600;2022-02-25 06:00:00
74014400;1600;2022-03-14 06:00:00
74014400;2200;2022-03-15 06:00:00
74014400;1600;2022-03-21 06:00:00
74014400;1800;2022-03-30 06:00:00
74014400;1900;2022-03-30 12:00:00
74014400;1800;2022-03-31 06:00:00
74014400;1600;2022-03-31 12:00:00
74014400;1600;2022-04-01 06:00:00
74014400;1600;2022-04-01 12:00:00
74014400;1600;2022-04-02 06:00:00
74014400;1600;2022-04-02 12:00:00
74014400;1600;2022-04-03 06:00:00
74014400;1600;2022-04-07 06:00:00
74014400;1600;2022-04-07 12:00:00
74014400;1800;2022-04-08 06:00:00
74014400;1800;2022-04-08 12:00:00
74014400;1600;2022-04-09 06:00:00
74014400;1600;2022-04-09 12:00:00
74014400;1600;2022-04-10 06:00:00
74014402;1000;2021-12-07 06:00:00
74014402;1100;2021-12-08 06:00:00
74014402;1100;2021-12-09 06:00:00
74014402;800;2021-12-10 06:00:00
74014402;600;2021-12-11 06:00:00
74014402;600;2021-12-12 06:00:00
74014402;2100;2021-12-24 12:00:00
74014402;1300;2021-12-25 12:00:00
74014402;1700;2021-12-26 06:00:00
74014402;1600;2021-12-26 12:00:00
74014402;1300;2021-12-27 12:00:00
74014402;1700;2021-12-28 06:00:00
74014402;2000;2021-12-28 12:00:00
74014402;2000;2021-12-29 06:00:00
74014402;2100;2021-12-29 12:00:00
74014402;2100;2021-12-30 06:00:00
74014402;2100;2022-01-04 06:00:00
74014402;2100;2022-01-04 12:00:00
74014402;1700;2022-01-05 06:00:00
74014402;1700;2022-01-05 12:00:00
74014402;1100;2022-01-06 06:00:00
74014402;1700;2022-01-07 12:00:00
74014402;700;2022-01-09 06:00:00
74014402;700;2022-01-09 12:00:00
74014402;700;2022-01-10 06:00:00
74014402;600;2022-01-20 06:00:00
74014402;1100;2022-01-31 12:00:00
74014402;700;2022-02-01 06:00:00
74014402;1100;2022-02-02 06:00:00
74014402;1500;2022-02-02 12:00:00
74014402;1600;2022-02-03 06:00:00
74014402;1100;2022-02-07 06:00:00
74014402;1700;2022-02-11 06:00:00
74014402;1200;2022-02-11 12:00:00
74014402;1200;2022-02-14 12:00:00
74014402;1000;2022-02-15 06:00:00
74014402;1100;2022-02-15 12:00:00
74014402;1000;2022-02-16 06:00:00
74014402;1500;2022-02-16 12:00:00
74014402;2100;2022-02-17 06:00:00
74014402;1800;2022-02-17 12:00:00
74014402;1500;2022-02-20 06:00:00
74014402;1100;2022-02-20 12:00:00
74014402;1600;2022-02-21 06:00:00
74014402;1100;2022-02-21 12:00:00
74014402;1100;2022-02-22 06:00:00
74014402;1700;2022-02-25 06:00:00
74014402;1400;2022-02-25 12:00:00
74014402;1500;2022-03-14 06:00:00
74014402;2100;2022-03-15 06:00:00
74014402;1700;2022-03-21 06:00:00
74014402;1600;2022-03-30 06:00:00
74014402;1600;2022-03-30 12:00:00
74014402;1600;2022-03-31 06:00:00
74014402;1300;2022-03-31 12:00:00
74014402;1300;2022-04-01 06:00:00
74014402;1000;2022-04-01 12:00:00
74014402;1200;2022-04-02 06:00:00
74014402;1200;2022-04-02 12:00:00
74014402;700;2022-04-03 06:00:00
74014402;700;2022-04-03 12:00:00
74014402;1100;2022-04-04 06:00:00
74014402;1800;2022-04-07 06:00:00
74014402;1600;2022-04-07 12:00:00
74014402;1700;2022-04-08 06:00:00
74014402;1200;2022-04-09 06:00:00
74014402;700;2022-04-09 12:00:00
74033400;2000;2021-12-25 06:00:00
74033400;1500;2021-12-26 06:00:00
74033400;1500;2021-12-27 06:00:00
74033400;1400;2021-12-28 06:00:00
74033400;1500;2021-12-29 06:00:00
74033400;2000;2021-12-30 06:00:00
74033400;2000;2021-12-31 06:00:00
74033400;1000;2022-01-05 06:00:00
74033400;700;2022-01-08 06:00:00
74033400;700;2022-01-09 06:00:00
74033400;700;2022-01-10 06:00:00
74033400;1500;2022-01-20 06:00:00
74033400;1000;2022-01-31 06:00:00
74033400;900;2022-02-01 06:00:00
74033400;1400;2022-02-02 06:00:00
74033400;1500;2022-02-05 06:00:00
74033400;1400;2022-02-07 06:00:00
74033400;1300;2022-02-11 06:00:00
74033400;1200;2022-02-15 06:00:00
74033400;2000;2022-02-17 06:00:00
74033400;2000;2022-02-18 06:00:00
74033400;1800;2022-02-19 06:00:00
74033400;1500;2022-02-21 06:00:00
74033400;800;2022-02-22 06:00:00
74033400;1000;2022-02-25 06:00:00
74033400;1300;2022-03-14 06:00:00
74033400;1500;2022-03-21 06:00:00
74056400;3200;2021-08-05 06:00:00
74056400;3000;2021-09-26 06:00:00
74056400;1700;2021-10-07 06:00:00
74056400;2000;2021-10-22 06:00:00
74056400;600;2021-11-29 06:00:00
74056400;950;2021-12-08 06:00:00
74056400;800;2021-12-09 06:00:00
74056400;600;2021-12-11 06:00:00
74056400;3000;2021-12-30 06:00:00
74056400;600;2022-01-08 06:00:00
74056400;800;2022-01-10 06:00:00
74056400;1000;2022-01-31 12:00:00
74056400;900;2022-02-01 06:00:00
74056400;1100;2022-02-11 06:00:00
74056400;2400;2022-02-17 06:00:00
74056400;2300;2022-02-18 06:00:00
74056400;900;2022-02-23 06:00:00
74056400;1100;2022-02-25 06:00:00
74056400;1200;2022-03-14 06:00:00
74056400;2000;2022-03-15 06:00:00
74056400;1600;2022-03-30 06:00:00
74056400;1500;2022-03-31 06:00:00
74056400;1400;2022-04-01 06:00:00
74056400;500;2022-04-02 06:00:00
74056400;1800;2022-04-08 06:00:00
74056400;1800;2022-04-24 06:00:00
74056400;1700;2022-04-25 06:00:00
74056400;1800;2022-04-26 06:00:00
74056400;3000;2022-05-24 12:00:00
74056400;3000;2022-06-01 06:00:00
74056400;2700;2022-06-07 06:00:00
74056400;1000;2022-06-14 06:00:00
74056402;1500;2021-12-26 06:00:00
74056402;1500;2021-12-27 06:00:00
74056402;1500;2022-01-08 06:00:00
74056402;1470;2022-01-10 06:00:00
74056402;1500;2022-02-03 06:00:00
74056402;1400;2022-02-05 06:00:00
74056402;1470;2022-02-07 06:00:00
74056402;1500;2022-02-11 06:00:00
74056402;1600;2022-02-17 06:00:00
74056402;1500;2022-02-18 06:00:00
74056402;1500;2022-02-19 06:00:00
74056402;1500;2022-02-20 06:00:00
74056402;1470;2022-02-21 06:00:00
74056402;1500;2022-02-25 06:00:00
74056402;1500;2022-03-14 06:00:00
74056402;1500;2022-04-01 06:00:00
74056402;1470;2022-04-09 06:00:00
74056416;1000;2021-12-07 06:00:00
74056416;800;2021-12-11 06:00:00
74056416;1500;2021-12-26 06:00:00
74056416;1970;2021-12-27 06:00:00
74056416;1500;2021-12-28 06:00:00
74056416;2000;2021-12-29 06:00:00
74056416;2500;2021-12-30 06:00:00
74056416;1900;2022-01-05 06:00:00
74056416;1200;2022-01-06 06:00:00
74056416;1200;2022-01-08 06:00:00
74056416;1200;2022-01-09 06:00:00
74056416;1200;2022-01-10 06:00:00
74056416;1000;2022-01-20 06:00:00
74056416;800;2022-02-01 06:00:00
74056416;1000;2022-02-02 06:00:00
74056416;1000;2022-02-07 06:00:00
74056416;1200;2022-02-11 06:00:00
74056416;800;2022-02-15 06:00:00
74056416;1000;2022-02-16 06:00:00
74056416;2400;2022-02-17 06:00:00
74056416;2000;2022-02-19 06:00:00
74056416;1100;2022-02-21 06:00:00
74056416;1000;2022-02-22 06:00:00
74056416;1200;2022-02-25 06:00:00
74056416;1100;2022-03-14 06:00:00
74056416;2000;2022-03-15 06:00:00
74056416;1800;2022-03-30 06:00:00
74056416;1500;2022-03-31 06:00:00
74056416;1000;2022-04-03 06:00:00
74056416;1500;2022-04-07 06:00:00
74056416;1000;2022-04-10 06:00:00
74056416;2500;2022-04-22 06:00:00
74056416;2300;2022-04-23 06:00:00
74056416;1200;2022-04-24 06:00:00
74056416;2100;2022-04-25 06:00:00
74056417;1600;2021-12-26 06:00:00
74056417;2400;2022-02-17 06:00:00
74056417;2200;2022-03-15 06:00:00
